full_scorecard,team1,team2,team1_score,team2_score,toss_winner,toss_choice,winner,margin,man_of_the_match,stadium,place
https://stats.espncricinfo.com/ci/engine/match/1082643.html,Gujarat Lions,Sunrisers Hyderabad,154.0,158.0,Sunrisers Hyderabad,Field,Sunrisers,8 wickets,Mohammed Siraj,Green Park,Kanpur
https://stats.espncricinfo.com/ci/engine/match/1082644.html,Mumbai Indians,Kolkata Knight Riders,173.0,164.0,Kolkata Knight Riders,Field,Mumbai,9 runs,Ambati Rayudu,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/1082645.html,Kings XI Punjab,Rising Pune Supergiant,73.0,78.0,Rising Pune Supergiant,Field,Supergiant,9 wickets,Jaydev Unadkat,Maharashtra Cricket Association Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/1082646.html,Royal Challengers Bangalore,Delhi Daredevils,161.0,151.0,Royal Challengers Bangalore,Bat,RCB,10 runs,Harshal Patel,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/1082647.html,Rising Pune Supergiant,Mumbai Indians,162.0,142.0,Mumbai Indians,Field,Supergiant,20 runs,Washington Sundar,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/1082648.html,Sunrisers Hyderabad,Kolkata Knight Riders,128.0,48.0,Kolkata Knight Riders,Field,KKR,7 wickets,Nathan Coulter-Nile,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/1082649.html,Kolkata Knight Riders,Mumbai Indians,107.0,111.0,Mumbai Indians,Field,Mumbai,6 wickets,Karn Sharma,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/1082650.html,Mumbai Indians,Rising Pune Supergiant,129.0,128.0,Mumbai Indians,Bat,Mumbai,1 run,Krunal Pandya,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/980901.html,Mumbai Indians,Rising Pune Supergiants,121.0,126.0,Mumbai Indians,Bat,Supergiants,9 wickets,Ajinkya Rahane,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/980903.html,Delhi Daredevils,Kolkata Knight Riders,98.0,99.0,Kolkata Knight Riders,Field,KKR,9 wickets,Andre Russell,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/980905.html,Kings XI Punjab,Gujarat Lions,161.0,162.0,Gujarat Lions,Field,Guj,5 wickets,Aaron Finch,Punjab Cricket Association IS Bindra Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/980907.html,Royal Challengers Bangalore,Sunrisers Hyderabad,227.0,182.0,Sunrisers Hyderabad,Field,RCB,45 runs,AB de Villiers,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/980909.html,Kolkata Knight Riders,Mumbai Indians,187.0,188.0,Mumbai Indians,Field,Mumbai,6 wickets,Rohit Sharma,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/980911.html,Rising Pune Supergiants,Gujarat Lions,163.0,164.0,Rising Pune Supergiants,Bat,Guj,7 wickets,Aaron Finch,Saurashtra Cricket Association Stadium,Rajkot
https://stats.espncricinfo.com/ci/engine/match/980913.html,Kings XI Punjab,Delhi Daredevils,111.0,113.0,Delhi Daredevils,Field,Daredevils,8 wickets,Amit Mishra,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/980915.html,Sunrisers Hyderabad,Kolkata Knight Riders,142.0,146.0,Sunrisers Hyderabad,Bat,KKR,8 wickets,Gautam Gambhir,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/980917.html,Mumbai Indians,Gujarat Lions,143.0,147.0,Gujarat Lions,Field,Guj,3 wickets,Aaron Finch,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/980919.html,Rising Pune Supergiants,Kings XI Punjab,152.0,153.0,Rising Pune Supergiants,Bat,Kings,6 wickets,Manan Vohra,Punjab Cricket Association IS Bindra Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/980921.html,Royal Challengers Bangalore,Delhi Daredevils,191.0,192.0,Delhi Daredevils,Field,Daredevils,7 wickets,Quinton de Kock,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/980923.html,Mumbai Indians,Sunrisers Hyderabad,142.0,145.0,Sunrisers Hyderabad,Field,Sunrisers,7 wickets,David Warner,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/980925.html,Kings XI Punjab,Kolkata Knight Riders,138.0,141.0,Kolkata Knight Riders,Field,KKR,6 wickets,Robin Uthappa,Punjab Cricket Association IS Bindra Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/980927.html,Royal Challengers Bangalore,Mumbai Indians,170.0,171.0,Mumbai Indians,Field,Mumbai,6 wickets,Rohit Sharma,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/980929.html,Gujarat Lions,Sunrisers Hyderabad,135.0,137.0,Sunrisers Hyderabad,Field,Sunrisers,10 wickets,Bhuvneshwar Kumar,Saurashtra Cricket Association Stadium,Rajkot
https://stats.espncricinfo.com/ci/engine/match/980931.html,Royal Challengers Bangalore,Rising Pune Supergiants,185.0,172.0,Rising Pune Supergiants,Field,RCB,13 runs,AB de Villiers,Maharashtra Cricket Association Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/980933.html,Delhi Daredevils,Mumbai Indians,164.0,154.0,Mumbai Indians,Field,Daredevils,10 runs,Sanju Samson,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/980935.html,Kings XI Punjab,Sunrisers Hyderabad,143.0,146.0,Sunrisers Hyderabad,Field,Sunrisers,5 wickets,Mustafizur Rahman,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/980937.html,Royal Challengers Bangalore,Gujarat Lions,180.0,182.0,Royal Challengers Bangalore,Bat,Guj,6 wickets,Virat Kohli,Saurashtra Cricket Association Stadium,Rajkot
https://stats.espncricinfo.com/ci/engine/match/980939.html,Rising Pune Supergiants,Kolkata Knight Riders,160.0,162.0,Kolkata Knight Riders,Field,KKR,2 wickets,Suryakumar Yadav,Maharashtra Cricket Association Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/980941.html,Mumbai Indians,Kings XI Punjab,189.0,164.0,Kings XI Punjab,Field,Mumbai,25 runs,Parthiv Patel,Punjab Cricket Association IS Bindra Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/980943.html,Sunrisers Hyderabad,Rising Pune Supergiants,118.0,94.0,Rising Pune Supergiants,Field,Supergiants,34 runs,Ashok Dinda,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/980945.html,Gujarat Lions,Delhi Daredevils,172.0,171.0,Delhi Daredevils,Field,Guj,1 run,Chris Morris,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/980947.html,Kolkata Knight Riders,Mumbai Indians,174.0,178.0,Mumbai Indians,Field,Mumbai,6 wickets,Rohit Sharma,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/980949.html,Rising Pune Supergiants,Gujarat Lions,195.0,196.0,Gujarat Lions,Field,Guj,3 wickets,Dwayne Smith,Maharashtra Cricket Association Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/980951.html,Delhi Daredevils,Kolkata Knight Riders,186.0,159.0,Kolkata Knight Riders,Field,Daredevils,27 runs,Carlos Brathwaite,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/980953.html,Sunrisers Hyderabad,Royal Challengers Bangalore,194.0,179.0,Royal Challengers Bangalore,Field,Sunrisers,15 runs,David Warner,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/980955.html,Kings XI Punjab,Gujarat Lions,154.0,131.0,Gujarat Lions,Field,Kings,23 runs,Axar Patel,Saurashtra Cricket Association Stadium,Rajkot
https://stats.espncricinfo.com/ci/engine/match/980957.html,Rising Pune Supergiants,Mumbai Indians,159.0,161.0,Mumbai Indians,Field,Mumbai,8 wickets,Rohit Sharma,Maharashtra Cricket Association Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/980959.html,Royal Challengers Bangalore,Kolkata Knight Riders,185.0,189.0,Kolkata Knight Riders,Field,KKR,5 wickets,Andre Russell,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/980961.html,Gujarat Lions,Delhi Daredevils,149.0,150.0,Delhi Daredevils,Field,Daredevils,8 wickets,Rishabh Pant,Saurashtra Cricket Association Stadium,Rajkot
https://stats.espncricinfo.com/ci/engine/match/980963.html,Kolkata Knight Riders,Kings XI Punjab,164.0,157.0,Kings XI Punjab,Field,KKR,7 runs,Andre Russell,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/980965.html,Delhi Daredevils,Rising Pune Supergiants,162.0,166.0,Rising Pune Supergiants,Field,Supergiants,7 wickets,Ajinkya Rahane,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/980967.html,Gujarat Lions,Sunrisers Hyderabad,126.0,129.0,Sunrisers Hyderabad,Field,Sunrisers,5 wickets,Bhuvneshwar Kumar,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/980969.html,Rising Pune Supergiants,Royal Challengers Bangalore,191.0,195.0,Royal Challengers Bangalore,Field,RCB,7 wickets,Virat Kohli,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/980971.html,Kings XI Punjab,Delhi Daredevils,181.0,172.0,Delhi Daredevils,Field,Kings,9 runs,Marcus Stoinis,Punjab Cricket Association IS Bindra Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/980973.html,Sunrisers Hyderabad,Mumbai Indians,177.0,92.0,Mumbai Indians,Field,Sunrisers,85 runs,Ashish Nehra,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
https://stats.espncricinfo.com/ci/engine/match/980975.html,Kolkata Knight Riders,Gujarat Lions,158.0,164.0,Gujarat Lions,Field,Guj,5 wickets,Praveen Kumar,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/980977.html,Royal Challengers Bangalore,Kings XI Punjab,175.0,174.0,Kings XI Punjab,Field,RCB,1 run,Shane Watson,Punjab Cricket Association IS Bindra Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/980979.html,Sunrisers Hyderabad,Rising Pune Supergiants,137.0,133.0,Sunrisers Hyderabad,Bat,Sunrisers,4 runs,Adam Zampa,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
https://stats.espncricinfo.com/ci/engine/match/980981.html,Royal Challengers Bangalore,Mumbai Indians,151.0,153.0,Mumbai Indians,Field,Mumbai,6 wickets,Krunal Pandya,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/980983.html,Sunrisers Hyderabad,Delhi Daredevils,146.0,150.0,Delhi Daredevils,Field,Daredevils,7 wickets,Chris Morris,Rajiv Gandhi International Stadium,Uppal
https://stats.espncricinfo.com/ci/engine/match/980985.html,Mumbai Indians,Kings XI Punjab,124.0,127.0,Mumbai Indians,Bat,Kings,7 wickets,Marcus Stoinis,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
https://stats.espncricinfo.com/ci/engine/match/980987.html,Royal Challengers Bangalore,Gujarat Lions,248.0,104.0,Gujarat Lions,Field,RCB,144 runs,AB de Villiers,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/980989.html,Rising Pune Supergiants,Kolkata Knight Riders,,66.0,Rising Pune Supergiants,Bat,KKR,8 wickets,Yusuf Pathan,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/980991.html,Kings XI Punjab,Sunrisers Hyderabad,179.0,180.0,Kings XI Punjab,Bat,Sunrisers,7 wickets,Hashim Amla,Punjab Cricket Association IS Bindra Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/980993.html,Mumbai Indians,Delhi Daredevils,206.0,126.0,Delhi Daredevils,Field,Mumbai,80 runs,Krunal Pandya,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
https://stats.espncricinfo.com/ci/engine/match/980995.html,Kolkata Knight Riders,Royal Challengers Bangalore,183.0,186.0,Royal Challengers Bangalore,Field,RCB,9 wickets,Virat Kohli,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/980997.html,Delhi Daredevils,Rising Pune Supergiants,121.0,76.0,Rising Pune Supergiants,Field,Supergiants,19 runs,Ashok Dinda,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
https://stats.espncricinfo.com/ci/engine/match/980999.html,Royal Challengers Bangalore,Kings XI Punjab,,120.0,Kings XI Punjab,Field,RCB,82 runs,Virat Kohli,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/981001.html,Kolkata Knight Riders,Gujarat Lions,124.0,125.0,Gujarat Lions,Field,Guj,6 wickets,Dwayne Smith,Green Park,Kanpur
https://stats.espncricinfo.com/ci/engine/match/981003.html,Sunrisers Hyderabad,Delhi Daredevils,158.0,161.0,Delhi Daredevils,Field,Daredevils,6 wickets,Karun Nair,Shaheed Veer Narayan Singh International Stadium,Raipur
https://stats.espncricinfo.com/ci/engine/match/981005.html,Kings XI Punjab,Rising Pune Supergiants,172.0,173.0,Kings XI Punjab,Bat,Supergiants,4 wickets,MS Dhoni,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
https://stats.espncricinfo.com/ci/engine/match/981007.html,Mumbai Indians,Gujarat Lions,172.0,173.0,Gujarat Lions,Field,Guj,6 wickets,Suresh Raina,Green Park,Kanpur
https://stats.espncricinfo.com/ci/engine/match/981009.html,Kolkata Knight Riders,Sunrisers Hyderabad,171.0,149.0,Sunrisers Hyderabad,Field,KKR,22 runs,Yusuf Pathan,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/981011.html,Delhi Daredevils,Royal Challengers Bangalore,138.0,139.0,Royal Challengers Bangalore,Field,RCB,6 wickets,Virat Kohli,Shaheed Veer Narayan Singh International Stadium,Raipur
https://stats.espncricinfo.com/ci/engine/match/981013.html,Gujarat Lions,Royal Challengers Bangalore,158.0,159.0,Royal Challengers Bangalore,Field,RCB,4 wickets,AB de Villiers,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/981015.html,Sunrisers Hyderabad,Kolkata Knight Riders,162.0,140.0,Kolkata Knight Riders,Field,Sunrisers,22 runs,Moises Henriques,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/981017.html,Gujarat Lions,Sunrisers Hyderabad,162.0,163.0,Sunrisers Hyderabad,Field,Sunrisers,4 wickets,David Warner,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/981019.html,Sunrisers Hyderabad,Royal Challengers Bangalore,208.0,200.0,Sunrisers Hyderabad,Bat,Sunrisers,8 runs,Ben Cutting,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/829705.html,Mumbai Indians,Kolkata Knight Riders,168.0,170.0,Kolkata Knight Riders,Field,KKR,7 wickets,Morne Morkel,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/829707.html,Chennai Super Kings,Delhi Daredevils,150.0,149.0,Delhi Daredevils,Field,Super,1 run,Ashish Nehra,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/829709.html,Rajasthan Royals,Kings XI Punjab,162.0,136.0,Kings XI Punjab,Field,Royals,26 runs,James Faulkner,Maharashtra Cricket Association Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/829711.html,Chennai Super Kings,Sunrisers Hyderabad,209.0,164.0,Chennai Super Kings,Bat,Super,45 runs,Brendon McCullum,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/829713.html,Kolkata Knight Riders,Royal Challengers Bangalore,177.0,179.0,Royal Challengers Bangalore,Field,RCB,3 wickets,Chris Gayle,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/829715.html,Delhi Daredevils,Rajasthan Royals,184.0,186.0,Rajasthan Royals,Field,Royals,3 wickets,Deepak Hooda,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/829717.html,Kings XI Punjab,Mumbai Indians,177.0,159.0,Mumbai Indians,Field,Kings,18 runs,George Bailey,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/829719.html,Royal Challengers Bangalore,Sunrisers Hyderabad,166.0,172.0,Sunrisers Hyderabad,Field,Sunrisers,8 wickets,David Warner,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/829721.html,Mumbai Indians,Rajasthan Royals,164.0,165.0,Mumbai Indians,Bat,Royals,7 wickets,Steven Smith,Sardar Patel Stadium,Motera
https://stats.espncricinfo.com/ci/engine/match/829725.html,Kings XI Punjab,Delhi Daredevils,165.0,169.0,Kings XI Punjab,Bat,Daredevils,5 wickets,Mayank Agarwal,Maharashtra Cricket Association Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/829727.html,Sunrisers Hyderabad,Rajasthan Royals,127.0,131.0,Rajasthan Royals,Field,Royals,6 wickets,Ajinkya Rahane,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
https://stats.espncricinfo.com/ci/engine/match/829729.html,Mumbai Indians,Chennai Super Kings,183.0,189.0,Mumbai Indians,Bat,Super,6 wickets,Ashish Nehra,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/829731.html,Delhi Daredevils,Sunrisers Hyderabad,167.0,163.0,Delhi Daredevils,Bat,Daredevils,4 runs,Jean-Paul Duminy,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
https://stats.espncricinfo.com/ci/engine/match/829733.html,Kings XI Punjab,Kolkata Knight Riders,155.0,159.0,Kolkata Knight Riders,Field,KKR,4 wickets,Andre Russell,Maharashtra Cricket Association Stadium,Pune
https://stats.espncricinfo.com/ci/engine/match/829735.html,Chennai Super Kings,Rajasthan Royals,156.0,157.0,Chennai Super Kings,Bat,Royals,8 wickets,Ajinkya Rahane,Sardar Patel Stadium,Motera
https://stats.espncricinfo.com/ci/engine/match/829737.html,Mumbai Indians,Royal Challengers Bangalore,209.0,191.0,Royal Challengers Bangalore,Field,Mumbai,18 runs,Harbhajan Singh,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/829739.html,Delhi Daredevils,Kolkata Knight Riders,146.0,147.0,Kolkata Knight Riders,Field,KKR,6 wickets,Umesh Yadav,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/829741.html,Rajasthan Royals,Kings XI Punjab,191.0,191.0,Kings XI Punjab,Field,Tied,Tied,Shaun Marsh,Sardar Patel Stadium,Motera
https://stats.espncricinfo.com/ci/engine/match/829743.html,Sunrisers Hyderabad,Kolkata Knight Riders,176.0,101.0,Kolkata Knight Riders,Field,Sunrisers,16 runs,David Warner,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
https://stats.espncricinfo.com/ci/engine/match/829745.html,Chennai Super Kings,Royal Challengers Bangalore,181.0,154.0,Royal Challengers Bangalore,Field,Super,27 runs,Suresh Raina,M Chinnaswamy Stadium,Bangalore
https://stats.espncricinfo.com/ci/engine/match/829747.html,Delhi Daredevils,Mumbai Indians,190.0,153.0,Mumbai Indians,Field,Daredevils,37 runs,Shreyas Iyer,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/829749.html,Rajasthan Royals,Royal Challengers Bangalore,130.0,134.0,Royal Challengers Bangalore,Field,RCB,9 wickets,Mitchell Starc,Sardar Patel Stadium,Motera
https://stats.espncricinfo.com/ci/engine/match/829751.html,Mumbai Indians,Sunrisers Hyderabad,157.0,137.0,Mumbai Indians,Bat,Mumbai,20 runs,Lasith Malinga,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/829753.html,Chennai Super Kings,Kings XI Punjab,192.0,95.0,Chennai Super Kings,Bat,Super,97 runs,Brendon McCullum,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/829755.html,Kolkata Knight Riders,,,,,No Toss,Match,Match abandoned without a ball bowled,,,
https://stats.espncricinfo.com/ci/engine/match/829757.html,Delhi Daredevils,Royal Challengers Bangalore,95.0,99.0,Royal Challengers Bangalore,Field,RCB,10 wickets,Varun Aaron,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/829759.html,Sunrisers Hyderabad,Kings XI Punjab,150.0,130.0,Kings XI Punjab,Field,Sunrisers,20 runs,Trent Boult,Punjab Cricket Association Stadium,Mohali
https://stats.espncricinfo.com/ci/engine/match/829765.html,Chennai Super Kings,Kolkata Knight Riders,134.0,132.0,Kolkata Knight Riders,Field,Super,2 runs,Dwayne Bravo,MA Chidambaram Stadium,Chepauk
https://stats.espncricinfo.com/ci/engine/match/829763.html,Royal Challengers Bangalore,Rajasthan Royals,,,8 (1 nb),No Toss,No,No result,9 (1 nb),PLAYER NAMEOMRWEcon,
https://stats.espncricinfo.com/ci/engine/match/829723.html,Chennai Super Kings,Kolkata Knight Riders,165.0,169.0,Kolkata Knight Riders,Field,KKR,7 wickets,Andre Russell,Eden Gardens,Kolkata
https://stats.espncricinfo.com/ci/engine/match/829767.html,Kings XI Punjab,Delhi Daredevils,118.0,119.0,Delhi Daredevils,Field,Daredevils,9 wickets,Nathan Coulter-Nile,Feroz Shah Kotla,Delhi
https://stats.espncricinfo.com/ci/engine/match/829769.html,Mumbai Indians,Rajasthan Royals,187.0,179.0,Rajasthan Royals,Field,Mumbai,8 runs,Ambati Rayudu,Wankhede Stadium,Mumbai
https://stats.espncricinfo.com/ci/engine/match/829771.html,Kolkata Knight Riders,Royal Challengers Bangalore,,115.0,Royal Challengers Bangalore,Field,RCB,7 wickets,Mandeep Singh,M Chinnaswamy Stadium,Bangalore
